,Unnamed: 0,Rank,NOC,Gold,Silver,Bronze,Total,Year,Country Code,Is_Host,Ex-Host,Host Continent,Team Size,Participated Events,Total Events,Total Male Participants,Total Female Participants
1068,760,5.0,France,15.0,7.0,15.0,37.0,1996,FRA,0,2,0,453.0,183,271.0,197.0,102.0
1069,840,6.0,France,13.0,14.0,11.0,38.0,2000,FRA,0,2,0,470.0,196,300.0,211.0,125.0
1070,921,7.0,France,11.0,9.0,13.0,33.0,2004,FRA,0,2,1,461.0,193,301.0,195.0,113.0
1071,998,10.0,France,7.0,16.0,20.0,43.0,2008,FRA,0,2,0,448.0,205,302.0,188.0,121.0
1072,1082,7.0,France,11.0,11.0,13.0,35.0,2012,FRA,0,2,0,426.0,188,302.0,182.0,142.0
1073,1168,7.0,France,10.0,18.0,14.0,42.0,2016,FRA,0,2,0,512.0,202,306.0,225.0,167.0
1074,1255,8.0,France,10.0,12.0,11.0,33.0,2020,FRA,0,2,0,538.0,194,339.0,222.0,174.0
1075,1345,5.0,France,16.0,26.0,22.0,64.0,2024,FRA,1,3,1,801.0,223,329.0,306.0,295.0
1076,3206,,France,,,,,2028,FRA,0,3,0,669.0,208,334.0,264.0,234.0
1077,431,8.0,West Germany,5.0,11.0,10.0,26.0,1968,FRG,0,0,1,432.0,154,172.0,232.0,43.0
1078,471,4.0,West Germany,13.0,11.0,16.0,40.0,1972,FRG,0,0,0,587.0,183,195.0,341.0,83.0
1079,519,4.0,West Germany,10.0,12.0,17.0,39.0,1976,FRG,0,0,0,452.0,163,198.0,233.0,57.0
1080,595,3.0,West Germany,17.0,19.0,23.0,59.0,1984,FRG,0,0,0,571.0,194,221.0,267.0,123.0
1081,644,5.0,West Germany,11.0,14.0,15.0,40.0,1988,FRG,0,0,0,516.0,194,237.0,244.0,103.0
1082,2483,0.0,FSM,0.0,0.0,0.0,0.0,2000,FSM,0,0,1,5.0,5,300.0,3.0,2.0
1083,2558,0.0,FSM,0.0,0.0,0.0,0.0,2004,FSM,0,0,0,5.0,5,301.0,3.0,2.0
1084,2697,0.0,FSM,0.0,0.0,0.0,0.0,2008,FSM,0,0,0,5.0,5,302.0,3.0,2.0
1085,2817,0.0,FSM,0.0,0.0,0.0,0.0,2012,FSM,0,0,0,6.0,6,302.0,4.0,2.0
1086,2904,0.0,FSM,0.0,0.0,0.0,0.0,2016,FSM,0,0,0,5.0,5,306.0,2.0,3.0
1087,2987,0.0,FSM,0.0,0.0,0.0,0.0,2020,FSM,0,0,0,3.0,3,339.0,2.0,1.0
1088,3132,0.0,FSM,0.0,0.0,0.0,0.0,2024,FSM,0,0,0,3.0,3,329.0,2.0,1.0
1089,3338,,FSM,,,,,2028,FSM,0,0,0,3.0,3,334.0,2.0,1.0
1090,1848,0.0,Gabon,0.0,0.0,0.0,0.0,1972,GAB,0,0,0,1.0,1,195.0,1.0,0.0
1091,2038,0.0,Gabon,0.0,0.0,0.0,0.0,1984,GAB,0,0,0,4.0,4,221.0,2.0,2.0
1092,2116,0.0,Gabon,0.0,0.0,0.0,0.0,1988,GAB,0,0,0,2.0,2,237.0,1.0,1.0
1093,2206,0.0,Gabon,0.0,0.0,0.0,0.0,1992,GAB,0,0,0,5.0,5,257.0,4.0,1.0
1094,2335,0.0,Gabon,0.0,0.0,0.0,0.0,1996,GAB,0,0,0,9.0,6,271.0,6.0,1.0
1095,2435,0.0,Gabon,0.0,0.0,0.0,0.0,2000,GAB,0,0,0,6.0,6,300.0,3.0,2.0
1096,2553,0.0,Gabon,0.0,0.0,0.0,0.0,2004,GAB,0,0,0,5.0,5,301.0,3.0,2.0
1097,2663,0.0,Gabon,0.0,0.0,0.0,0.0,2008,GAB,0,0,0,4.0,4,302.0,2.0,2.0
1098,1147,70.0,Gabon,0.0,1.0,0.0,1.0,2012,GAB,0,0,0,21.0,7,302.0,19.0,2.0
1099,2890,0.0,Gabon,0.0,0.0,0.0,0.0,2016,GAB,0,0,0,6.0,6,306.0,4.0,2.0
1100,3070,0.0,Gabon,0.0,0.0,0.0,0.0,2020,GAB,0,0,0,5.0,5,339.0,3.0,2.0
1101,3094,0.0,Gabon,0.0,0.0,0.0,0.0,2024,GAB,0,0,0,5.0,5,329.0,2.0,3.0
1102,3300,,Gabon,,,,,2028,GAB,0,0,0,5.0,5,334.0,2.0,2.0
1103,2015,0.0,Gambia,0.0,0.0,0.0,0.0,1984,GAM,0,0,0,16.0,9,221.0,6.0,4.0
1104,2128,0.0,Gambia,0.0,0.0,0.0,0.0,1988,GAM,0,0,0,6.0,6,237.0,5.0,1.0
1105,2239,0.0,Gambia,0.0,0.0,0.0,0.0,1992,GAM,0,0,0,8.0,5,257.0,5.0,0.0
1106,2353,0.0,Gambia,0.0,0.0,0.0,0.0,1996,GAM,0,0,0,12.0,6,271.0,8.0,1.0
1107,2464,0.0,Gambia,0.0,0.0,0.0,0.0,2000,GAM,0,0,0,2.0,2,300.0,1.0,1.0
1108,2614,0.0,Gambia,0.0,0.0,0.0,0.0,2004,GAM,0,0,0,3.0,3,301.0,1.0,1.0
1109,2718,0.0,Gambia,0.0,0.0,0.0,0.0,2008,GAM,0,0,0,3.0,3,302.0,2.0,1.0
1110,2812,0.0,Gambia,0.0,0.0,0.0,0.0,2012,GAM,0,0,0,2.0,2,302.0,1.0,1.0
1111,2917,0.0,Gambia,0.0,0.0,0.0,0.0,2016,GAM,0,0,0,4.0,4,306.0,3.0,1.0
1112,3030,0.0,Gambia,0.0,0.0,0.0,0.0,2020,GAM,0,0,0,5.0,5,339.0,3.0,1.0
1113,3087,0.0,Gambia,0.0,0.0,0.0,0.0,2024,GAM,0,0,0,8.0,8,329.0,4.0,3.0
1114,3293,,Gambia,,,,,2028,GAM,0,0,0,6.0,6,334.0,3.0,2.0
1115,4,5.0,Great Britain,2.0,3.0,2.0,7.0,1896,GBR,0,0,0,25.0,19,43.0,14.0,0.0
1116,12,3.0,Great Britain,15.0,7.0,9.0,31.0,1900,GBR,0,0,0,146.0,39,97.0,103.0,1.0
1117,37,9.0,Great Britain,1.0,1.0,0.0,2.0,1904,GBR,0,0,0,6.0,4,95.0,6.0,0.0
1118,42,1.0,Great Britain,56.0,51.0,39.0,146.0,1908,GBR,1,1,1,972.0,108,110.0,704.0,39.0
1119,63,3.0,Great Britain,10.0,15.0,16.0,41.0,1912,GBR,0,1,0,461.0,79,102.0,266.0,10.0
1120,82,4.0,Great Britain,14.0,15.0,13.0,42.0,1920,GBR,0,1,0,345.0,84,156.0,219.0,16.0
1121,104,4.0,Great Britain,9.0,13.0,12.0,34.0,1924,GBR,0,1,0,428.0,115,126.0,239.0,28.0
1122,138,11.0,Great Britain,3.0,10.0,7.0,20.0,1928,GBR,0,1,0,354.0,84,109.0,201.0,31.0
1123,169,9.0,Great Britain,5.0,7.0,5.0,17.0,1932,GBR,0,1,0,170.0,50,117.0,90.0,17.0
1124,200,12.0,Great Britain,4.0,7.0,3.0,14.0,1936,GBR,0,1,0,250.0,91,129.0,171.0,37.0
1125,232,12.0,Great Britain,3.0,14.0,6.0,23.0,1948,GBR,1,2,1,590.0,139,136.0,337.0,69.0
1126,275,18.0,Great Britain,1.0,2.0,8.0,11.0,1952,GBR,0,2,0,401.0,127,149.0,213.0,44.0
1127,308,8.0,Great Britain,6.0,7.0,11.0,24.0,1956,GBR,0,2,0,283.0,113,151.0,168.0,29.0
1128,350,12.0,Great Britain,2.0,6.0,12.0,20.0,1960,GBR,0,2,0,389.0,130,150.0,206.0,47.0
1129,392,10.0,Great Britain,4.0,12.0,2.0,18.0,1964,GBR,0,2,0,301.0,124,163.0,160.0,44.0
1130,433,10.0,Great Britain,5.0,5.0,3.0,13.0,1968,GBR,0,2,1,328.0,133,172.0,175.0,50.0
1131,479,12.0,Great Britain,4.0,5.0,9.0,18.0,1972,GBR,0,2,0,433.0,159,195.0,210.0,74.0
1132,528,13.0,Great Britain,3.0,5.0,5.0,13.0,1976,GBR,0,2,0,353.0,148,198.0,176.0,66.0
1133,565,9.0,Great Britain,5.0,7.0,9.0,21.0,1980,GBR,0,2,0,328.0,145,203.0,149.0,70.0
1134,603,11.0,Great Britain,5.0,11.0,21.0,37.0,1984,GBR,0,2,0,509.0,190,221.0,229.0,108.0
1135,651,12.0,Great Britain,5.0,10.0,9.0,24.0,1988,GBR,0,2,0,472.0,191,237.0,219.0,126.0
1136,704,13.0,Great Britain,5.0,3.0,12.0,20.0,1992,GBR,0,2,1,512.0,203,257.0,229.0,142.0
1137,791,36.0,Great Britain,1.0,8.0,6.0,15.0,1996,GBR,0,2,0,391.0,175,271.0,184.0,116.0
1138,844,10.0,Great Britain,11.0,10.0,7.0,28.0,2000,GBR,0,2,0,415.0,179,300.0,181.0,129.0
1139,924,10.0,Great Britain,9.0,9.0,12.0,30.0,2004,GBR,0,2,0,360.0,162,301.0,161.0,103.0
1140,992,4.0,Great Britain,19.0,13.0,19.0,51.0,2008,GBR,0,2,0,420.0,185,302.0,163.0,140.0
1141,1078,3.0,Great Britain,29.0,18.0,18.0,65.0,2012,GBR,1,3,1,684.0,249,302.0,273.0,257.0
1142,1163,2.0,Great Britain,27.0,23.0,17.0,67.0,2016,GBR,0,3,0,478.0,198,306.0,201.0,159.0
1143,1251,4.0,Great Britain,22.0,20.0,22.0,64.0,2020,GBR,0,3,0,548.0,197,339.0,184.0,208.0
1144,1347,7.0,Great Britain,14.0,22.0,29.0,65.0,2024,GBR,0,3,0,533.0,174,329.0,165.0,178.0
1145,3208,,Great Britain,,,,,2028,GBR,0,3,0,540.0,185,334.0,174.0,193.0
1146,2289,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,1996,GBS,0,0,0,3.0,3,271.0,3.0,0.0
1147,2405,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,2000,GBS,0,0,0,3.0,3,300.0,2.0,1.0
1148,2566,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,2004,GBS,0,0,0,3.0,3,301.0,1.0,2.0
1149,2696,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,2008,GBS,0,0,0,3.0,3,302.0,2.0,1.0
1150,2816,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,2012,GBS,0,0,1,4.0,4,302.0,2.0,2.0
1151,2928,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,2016,GBS,0,0,0,5.0,5,306.0,3.0,2.0
1152,3042,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,2020,GBS,0,0,0,4.0,4,339.0,3.0,1.0
1153,3145,0.0,Guinea-Bissau,0.0,0.0,0.0,0.0,2024,GBS,0,0,0,6.0,6,329.0,6.0,0.0
1154,3351,,Guinea-Bissau,,,,,2028,GBS,0,0,0,5.0,5,334.0,4.0,0.0
1155,428,5.0,East Germany,9.0,9.0,7.0,25.0,1968,GDR,0,0,1,346.0,124,172.0,186.0,40.0
1156,470,3.0,East Germany,20.0,23.0,23.0,66.0,1972,GDR,0,0,0,454.0,161,195.0,231.0,66.0
1157,517,2.0,East Germany,40.0,25.0,25.0,90.0,1976,GDR,0,0,0,407.0,139,198.0,154.0,113.0
1158,558,2.0,East Germany,47.0,37.0,42.0,126.0,1980,GDR,0,0,0,495.0,167,203.0,222.0,124.0
1159,641,2.0,East Germany,37.0,35.0,30.0,102.0,1988,GDR,0,0,0,402.0,157,237.0,157.0,102.0
1160,823,68.0,Georgia,0.0,0.0,2.0,2.0,1996,GEO,0,0,0,42.0,39,271.0,27.0,7.0
1161,902,68.0,Georgia,0.0,0.0,6.0,6.0,2000,GEO,0,0,0,47.0,41,300.0,27.0,9.0
1162,946,32.0,Georgia,2.0,2.0,0.0,4.0,2004,GEO,0,0,0,39.0,38,301.0,26.0,6.0
1163,1016,28.0,Georgia,3.0,2.0,2.0,7.0,2008,GEO,0,0,1,38.0,35,302.0,27.0,8.0
1164,1115,40.0,Georgia,1.0,2.0,3.0,6.0,2012,GEO,0,0,0,36.0,35,302.0,28.0,6.0
1165,1199,38.0,Georgia,2.0,1.0,4.0,7.0,2016,GEO,0,0,0,45.0,40,306.0,30.0,10.0
1166,1280,33.0,Georgia,2.0,5.0,1.0,8.0,2020,GEO,0,0,1,36.0,35,339.0,29.0,6.0
1167,1364,24.0,Georgia,3.0,3.0,1.0,7.0,2024,GEO,0,0,0,38.0,30,329.0,21.0,7.0
1168,3225,,Georgia,,,,,2028,GEO,0,0,0,37.0,32,334.0,25.0,6.0
1169,2009,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,1984,GEQ,0,0,0,5.0,5,221.0,4.0,0.0
1170,2115,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,1988,GEQ,0,0,0,7.0,7,237.0,4.0,2.0
1171,2185,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,1992,GEQ,0,0,1,8.0,8,257.0,5.0,2.0
1172,2302,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,1996,GEQ,0,0,0,8.0,5,271.0,4.0,1.0
1173,2418,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,2000,GEQ,0,0,0,4.0,4,300.0,2.0,2.0
1174,2567,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,2004,GEQ,0,0,0,2.0,2,301.0,1.0,1.0
1175,2726,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,2008,GEQ,0,0,0,3.0,3,302.0,2.0,1.0
1176,2824,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,2012,GEQ,0,0,1,2.0,2,302.0,1.0,1.0
1177,2946,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,2016,GEQ,0,0,0,1.0,1,306.0,1.0,0.0
1178,3064,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,2020,GEQ,0,0,0,3.0,3,339.0,2.0,1.0
1179,3193,0.0,Equatorial Guinea,0.0,0.0,0.0,0.0,2024,GEQ,0,0,0,3.0,3,329.0,2.0,1.0
1180,3399,,Equatorial Guinea,,,,,2028,GEQ,0,0,0,3.0,3,334.0,2.0,1.0
1181,2,3.0,Germany,6.0,5.0,2.0,13.0,1896,GER,0,0,1,94.0,27,43.0,24.0,0.0
1182,15,7.0,Germany,4.0,3.0,2.0,9.0,1900,GER,0,0,1,103.0,27,97.0,76.0,0.0
1183,31,2.0,Germany,4.0,5.0,6.0,15.0,1904,GER,0,0,0,55.0,25,95.0,24.0,0.0
1184,46,5.0,Germany,3.0,5.0,5.0,13.0,1908,GER,0,0,0,148.0,41,110.0,82.0,2.0
1185,66,6.0,Germany,5.0,13.0,7.0,25.0,1912,GER,0,0,1,312.0,69,102.0,180.0,5.0
1186,129,2.0,Germany,10.0,7.0,14.0,31.0,1928,GER,0,0,1,399.0,95,109.0,260.0,35.0
1187,167,7.0,Germany,5.0,12.0,7.0,24.0,1932,GER,0,0,0,202.0,67,117.0,136.0,9.0
1188,189,1.0,Germany,38.0,31.0,32.0,101.0,1936,GER,1,1,1,581.0,143,129.0,389.0,44.0
1189,285,28.0,Germany,0.0,7.0,17.0,24.0,1952,GER,0,1,1,365.0,123,149.0,173.0,32.0
1190,307,7.0,United Team of Germany,6.0,13.0,7.0,26.0,1956,GER,0,1,0,261.0,100,151.0,140.0,27.0
1191,342,4.0,United Team of Germany,12.0,19.0,11.0,42.0,1960,GER,0,1,1,425.0,148,150.0,239.0,55.0
1192,386,4.0,United Team of Germany,10.0,22.0,18.0,50.0,1964,GER,0,1,0,478.0,159,163.0,275.0,62.0
1193,694,3.0,Germany,33.0,21.0,28.0,82.0,1992,GER,0,2,0,653.0,237,257.0,300.0,163.0
1194,758,3.0,Germany,20.0,18.0,27.0,65.0,1996,GER,0,2,0,626.0,234,271.0,279.0,187.0
1195,839,5.0,Germany,13.0,17.0,26.0,56.0,2000,GER,0,2,0,567.0,234,300.0,241.0,181.0
1196,920,6.0,Germany,13.0,16.0,20.0,49.0,2004,GER,0,2,1,592.0,228,301.0,250.0,191.0
1197,993,5.0,Germany,16.0,11.0,14.0,41.0,2008,GER,0,2,0,558.0,207,302.0,237.0,183.0
1198,1081,6.0,Germany,11.0,20.0,13.0,44.0,2012,GER,0,2,0,510.0,213,302.0,212.0,171.0
1199,1166,5.0,Germany,17.0,10.0,15.0,42.0,2016,GER,0,2,0,536.0,217,306.0,224.0,194.0
1200,1256,9.0,Germany,10.0,11.0,16.0,37.0,2020,GER,0,2,0,597.0,206,339.0,247.0,168.0
1201,1350,10.0,Germany,12.0,13.0,8.0,33.0,2024,GER,0,2,1,647.0,196,329.0,232.0,225.0
1202,3211,,Germany,,,,,2028,GER,0,2,0,622.0,201,334.0,239.0,196.0
1203,1560,0.0,Ghana,0.0,0.0,0.0,0.0,1952,GHA,0,0,0,9.0,5,149.0,7.0,0.0
1204,372,32.0,Ghana,0.0,1.0,0.0,1.0,1960,GHA,0,0,0,15.0,12,150.0,13.0,0.0
1205,418,35.0,Ghana,0.0,0.0,1.0,1.0,1964,GHA,0,0,0,40.0,18,163.0,30.0,3.0
1206,1720,0.0,Ghana,0.0,0.0,0.0,0.0,1968,GHA,0,0,0,36.0,18,172.0,30.0,1.0
1207,510,43.0,Ghana,0.0,0.0,1.0,1.0,1972,GHA,0,0,0,41.0,17,195.0,33.0,2.0
1208,1960,0.0,Ghana,0.0,0.0,0.0,0.0,1984,GHA,0,0,0,27.0,17,221.0,14.0,7.0
1209,2062,0.0,Ghana,0.0,0.0,0.0,0.0,1988,GHA,0,0,0,21.0,13,237.0,10.0,6.0
1210,748,54.0,Ghana,0.0,0.0,1.0,1.0,1992,GHA,0,0,0,41.0,13,257.0,32.0,2.0
1211,2264,0.0,Ghana,0.0,0.0,0.0,0.0,1996,GHA,0,0,0,40.0,15,271.0,33.0,2.0
1212,2379,0.0,Ghana,0.0,0.0,0.0,0.0,2000,GHA,0,0,0,28.0,13,300.0,16.0,6.0
1213,2531,0.0,Ghana,0.0,0.0,0.0,0.0,2004,GHA,0,0,0,29.0,9,301.0,23.0,3.0
1214,2651,0.0,Ghana,0.0,0.0,0.0,0.0,2008,GHA,0,0,0,9.0,9,302.0,8.0,1.0
1215,2771,0.0,Ghana,0.0,0.0,0.0,0.0,2012,GHA,0,0,0,7.0,7,302.0,5.0,2.0
1216,2862,0.0,Ghana,0.0,0.0,0.0,0.0,2016,GHA,0,0,0,15.0,12,306.0,7.0,6.0
1217,1335,86.0,Ghana,0.0,0.0,1.0,1.0,2020,GHA,0,0,0,16.0,11,339.0,12.0,2.0
1218,3100,0.0,Ghana,0.0,0.0,0.0,0.0,2024,GHA,0,0,0,11.0,5,329.0,7.0,2.0
1219,3306,,Ghana,,,,,2028,GHA,0,0,0,13.0,8,334.0,9.0,2.0
1220,1,2.0,Greece,10.0,18.0,19.0,47.0,1896,GRE,1,1,1,148.0,39,43.0,105.0,0.0
1221,1443,0.0,Greece,0.0,0.0,0.0,0.0,1900,GRE,0,1,1,4.0,3,97.0,3.0,0.0
1222,39,11.0,Greece,1.0,0.0,1.0,2.0,1904,GRE,0,1,0,17.0,5,95.0,16.0,0.0
1223,56,15.0,Greece,0.0,3.0,1.0,4.0,1908,GRE,0,1,0,49.0,25,110.0,20.0,0.0
1224,75,15.0,Greece,1.0,0.0,1.0,2.0,1912,GRE,0,1,1,77.0,25,102.0,23.0,0.0
1225,97,19.0,Greece,0.0,1.0,0.0,1.0,1920,GRE,0,1,1,98.0,34,156.0,48.0,0.0
1226,1478,0.0,Greece,0.0,0.0,0.0,0.0,1924,GRE,0,1,1,79.0,37,126.0,38.0,1.0
1227,1491,0.0,Greece,0.0,0.0,0.0,0.0,1928,GRE,0,1,1,47.0,26,109.0,23.0,0.0
1228,1503,0.0,Greece,0.0,0.0,0.0,0.0,1932,GRE,0,1,0,16.0,12,117.0,10.0,0.0
1229,1526,0.0,Greece,0.0,0.0,0.0,0.0,1936,GRE,0,1,1,64.0,34,129.0,41.0,1.0
1230,1545,0.0,Greece,0.0,0.0,0.0,0.0,1948,GRE,0,1,0,97.0,44,136.0,60.0,1.0
1231,1567,0.0,Greece,0.0,0.0,0.0,0.0,1952,GRE,0,1,1,54.0,24,149.0,49.0,0.0
1232,336,35.0,Greece,0.0,0.0,1.0,1.0,1956,GRE,0,1,0,16.0,13,151.0,13.0,0.0
1233,360,21.0,Greece,1.0,0.0,0.0,1.0,1960,GRE,0,1,1,59.0,38,150.0,48.0,0.0
1234,1699,0.0,Greece,0.0,0.0,0.0,0.0,1964,GRE,0,1,0,19.0,16,163.0,18.0,0.0
1235,465,42.0,Greece,0.0,0.0,1.0,1.0,1968,GRE,0,1,0,44.0,27,172.0,44.0,0.0
1236,497,29.0,Greece,0.0,2.0,0.0,2.0,1972,GRE,0,1,1,66.0,46,195.0,58.0,2.0
1237,1859,0.0,Greece,0.0,0.0,0.0,0.0,1976,GRE,0,1,0,40.0,34,198.0,34.0,2.0
1238,578,22.0,Greece,1.0,0.0,2.0,3.0,1980,GRE,0,1,1,45.0,31,203.0,38.0,3.0
1239,622,30.0,Greece,0.0,1.0,1.0,2.0,1984,GRE,0,1,0,73.0,49,221.0,59.0,4.0
1240,687,46.0,Greece,0.0,0.0,1.0,1.0,1988,GRE,0,1,0,72.0,43,237.0,44.0,12.0
1241,717,26.0,Greece,2.0,0.0,0.0,2.0,1992,GRE,0,1,0,76.0,53,257.0,56.0,14.0
1242,771,16.0,Greece,4.0,4.0,0.0,8.0,1996,GRE,0,1,0,180.0,94,271.0,87.0,34.0
1243,851,17.0,Greece,4.0,6.0,3.0,13.0,2000,GRE,0,1,0,175.0,114,300.0,82.0,58.0
1244,929,15.0,Greece,6.0,6.0,4.0,16.0,2004,GRE,1,2,1,499.0,215,301.0,215.0,211.0
1245,1049,60.0,Greece,0.0,2.0,1.0,3.0,2008,GRE,0,2,0,176.0,105,302.0,82.0,70.0
1246,1152,77.0,Greece,0.0,0.0,2.0,2.0,2012,GRE,0,2,0,115.0,76,302.0,65.0,37.0
1247,1186,25.0,Greece,3.0,1.0,2.0,6.0,2016,GRE,0,2,0,104.0,65,306.0,56.0,36.0
1248,1283,36.0,Greece,2.0,1.0,1.0,4.0,2020,GRE,0,2,0,100.0,58,339.0,46.0,36.0
1249,1391,51.0,Greece,1.0,1.0,6.0,8.0,2024,GRE,0,2,1,126.0,54,329.0,59.0,41.0
1250,3252,,Greece,,,,,2028,GRE,0,2,0,113.0,56,334.0,52.0,38.0
1251,1995,0.0,Grenada,0.0,0.0,0.0,0.0,1984,GRN,0,0,1,6.0,6,221.0,5.0,1.0
1252,2125,0.0,Grenada,0.0,0.0,0.0,0.0,1988,GRN,0,0,0,7.0,7,237.0,4.0,2.0
1253,2232,0.0,Grenada,0.0,0.0,0.0,0.0,1992,GRN,0,0,0,5.0,5,257.0,3.0,1.0
1254,2336,0.0,Grenada,0.0,0.0,0.0,0.0,1996,GRN,0,0,1,5.0,2,271.0,5.0,0.0
1255,2473,0.0,Grenada,0.0,0.0,0.0,0.0,2000,GRN,0,0,0,3.0,3,300.0,2.0,1.0
1256,2536,0.0,Grenada,0.0,0.0,0.0,0.0,2004,GRN,0,0,0,5.0,5,301.0,3.0,2.0
1257,2670,0.0,Grenada,0.0,0.0,0.0,0.0,2008,GRN,0,0,0,9.0,8,302.0,4.0,5.0
1258,1128,50.0,Grenada,1.0,0.0,0.0,1.0,2012,GRN,0,0,0,8.0,8,302.0,5.0,3.0
1259,1231,69.0,Grenada,0.0,1.0,0.0,1.0,2016,GRN,0,0,0,6.0,4,306.0,5.0,1.0
1260,1336,86.0,Grenada,0.0,0.0,1.0,1.0,2020,GRN,0,0,0,6.0,6,339.0,4.0,2.0
1261,1421,80.0,Grenada,0.0,0.0,2.0,2.0,2024,GRN,0,0,0,6.0,6,329.0,4.0,2.0
1262,3282,,Grenada,,,,,2028,GRN,0,0,1,6.0,6,334.0,4.0,2.0
1263,1515,0.0,Guatemala,0.0,0.0,0.0,0.0,1932,GUA,0,0,1,1.0,1,117.0,0.0,1.0
1264,1570,0.0,Guatemala,0.0,0.0,0.0,0.0,1952,GUA,0,0,0,35.0,26,149.0,20.0,1.0
1265,1729,0.0,Guatemala,0.0,0.0,0.0,0.0,1968,GUA,0,0,0,67.0,37,172.0,47.0,1.0
1266,1827,0.0,Guatemala,0.0,0.0,0.0,0.0,1972,GUA,0,0,0,11.0,10,195.0,8.0,0.0
1267,1870,0.0,Guatemala,0.0,0.0,0.0,0.0,1976,GUA,0,0,1,28.0,8,198.0,26.0,2.0
1268,1938,0.0,Guatemala,0.0,0.0,0.0,0.0,1980,GUA,0,0,0,10.0,7,203.0,10.0,0.0
1269,1974,0.0,Guatemala,0.0,0.0,0.0,0.0,1984,GUA,0,0,1,53.0,40,221.0,20.0,4.0
1270,2086,0.0,Guatemala,0.0,0.0,0.0,0.0,1988,GUA,0,0,0,37.0,16,237.0,25.0,3.0
1271,2193,0.0,Guatemala,0.0,0.0,0.0,0.0,1992,GUA,0,0,0,41.0,27,257.0,12.0,2.0
1272,2329,0.0,Guatemala,0.0,0.0,0.0,0.0,1996,GUA,0,0,1,28.0,20,271.0,25.0,1.0
1273,2432,0.0,Guatemala,0.0,0.0,0.0,0.0,2000,GUA,0,0,0,18.0,14,300.0,14.0,1.0
1274,2534,0.0,Guatemala,0.0,0.0,0.0,0.0,2004,GUA,0,0,0,19.0,17,301.0,11.0,7.0
1275,2655,0.0,Guatemala,0.0,0.0,0.0,0.0,2008,GUA,0,0,0,13.0,12,302.0,9.0,3.0
1276,1148,70.0,Guatemala,0.0,1.0,0.0,1.0,2012,GUA,0,0,0,24.0,21,302.0,12.0,7.0
1277,2914,0.0,Guatemala,0.0,0.0,0.0,0.0,2016,GUA,0,0,0,25.0,19,306.0,15.0,6.0
1278,3028,0.0,Guatemala,0.0,0.0,0.0,0.0,2020,GUA,0,0,0,24.0,17,339.0,14.0,10.0
1279,1400,60.0,Guatemala,1.0,0.0,1.0,2.0,2024,GUA,0,0,0,16.0,14,329.0,10.0,6.0
1280,3261,,Guatemala,,,,,2028,GUA,0,0,1,20.0,15,334.0,12.0,8.0
1281,1744,0.0,Guinea,0.0,0.0,0.0,0.0,1968,GUI,0,0,0,15.0,1,172.0,14.0,0.0
1282,1915,0.0,Guinea,0.0,0.0,0.0,0.0,1980,GUI,0,0,0,10.0,10,203.0,9.0,0.0
1283,2027,0.0,Guinea,0.0,0.0,0.0,0.0,1984,GUI,0,0,0,1.0,1,221.0,1.0,0.0
1284,2099,0.0,Guinea,0.0,0.0,0.0,0.0,1988,GUI,0,0,0,7.0,7,237.0,6.0,0.0
1285,2196,0.0,Guinea,0.0,0.0,0.0,0.0,1992,GUI,0,0,0,11.0,11,257.0,6.0,2.0
1286,2348,0.0,Guinea,0.0,0.0,0.0,0.0,1996,GUI,0,0,0,5.0,5,271.0,4.0,1.0
1287,2412,0.0,Guinea,0.0,0.0,0.0,0.0,2000,GUI,0,0,0,6.0,6,300.0,3.0,3.0
1288,2586,0.0,Guinea,0.0,0.0,0.0,0.0,2004,GUI,0,0,0,4.0,4,301.0,2.0,1.0
1289,2669,0.0,Guinea,0.0,0.0,0.0,0.0,2008,GUI,0,0,0,5.0,5,302.0,2.0,3.0
1290,2788,0.0,Guinea,0.0,0.0,0.0,0.0,2012,GUI,0,0,0,4.0,4,302.0,2.0,2.0
1291,2911,0.0,Guinea,0.0,0.0,0.0,0.0,2016,GUI,0,0,0,5.0,5,306.0,2.0,3.0
1292,3024,0.0,Guinea,0.0,0.0,0.0,0.0,2020,GUI,0,0,0,5.0,5,339.0,2.0,3.0
1293,3153,0.0,Guinea,0.0,0.0,0.0,0.0,2024,GUI,0,0,0,25.0,7,329.0,20.0,5.0
1294,3359,,Guinea,,,,,2028,GUI,0,0,0,15.0,6,334.0,11.0,4.0
